id,news_url,title,tweet_ids
138,https://www.aosfatos.org/noticias/falso-preco-gas-de-cozinha-aumentou-84-porcento/,Preço do gás de cozinha deve subir até 84% em alguns estados,1652122819776372739	1652122337062408193	1652122054332694530	1652121885641957376	1652121444350935041	1652121427338838016	1652121409345208320	1652121397353762816	1652121385840287744	1652121320908259328	1652121154998468609	1652121124409430017	1652120971241816065	1652120920964714501	1652120783370502147	1652120687417458690	1652120588033437696	1652120307816185857	1652120115637370885	1652119968878678016	1652119481211056128	1652119223609458689	1652119070446084096	1652119050158239744	1652119002292838401	1652118934655578112	1652118837892874242	1652118671030992900	1652118552827011072	1652118509499953152	1652118430223331330	1652118250220580868	1652118100530147330	1652118013523509248	1652117249849696256	1652117200105353216	1652116923495202816	1652116863680167937	1652116419646042115	1652116306240438274	1652116283163377664	1652116214058041345	1652116155316813825	1652116111574302722	1652116007350140930	1652116003139076097	1652115992581906433	1652115925984763907	1652115477387149312	1652115359867043842	1652115334881574917	1652115306880311296	1652115128207175681	1652114981935038464	1652114936431034369	1652114844693168128	1652114010429423616	1652113817550168064	1652113757064122371	1652113746389524482	1652113685094060032	1652113528398987264	1652113526306242562	1652113515199463424	1652113467657076738	1652113363298578433	1652112647960109057	1652112487997644800	1652112246120513536	1652112176105095168	1652112138918576129	1652112131762913280	1652112098409820162	1652112074099642369	1652111784700960773	1652111670586626049	1652111619701211136	1652111227613487106	1652111216863739904	1652110989154824193	1652110728499806211	1652110643816800260	1652110245387288577	1652110236537221125	1652110160590958592	1652110098834104320	1652109930852130818	1652109624122671104	1652109534821851136	1652109518128521216	1652109473685618688	1652109398502780928	1652109285621485568	1652109285349027840	1652109122462990336	1652109094067503105	1652109065659510785	1652108941445267456	1652108896117436417	1652108880510427137
138,https://www.aosfatos.org/noticias/falso-preco-gas-de-cozinha-aumentou-84-porcento/,Preço do gás de cozinha deve subir até 84% em alguns estados,1652108420873330688	1652108239322972160	1652108159140392965	1652107726586085376	1652107718591758337	1652107661754638343	1652107629680906241	1652107556242747393	1652107472180588545	1652107399606444032	1652107201316569089	1652107122857979904	1652107077211258881	1652106901432291328	1652106710977224705	1652106691243065348	1652106649425915905	1652106506333036545	1652106354620768257	1652106246382669824	1652106222965850115	1652106192091480069	1652106162194530306	1652106108159291402	1652106068497952770	1652105942316490752	1652105886398140422	1652105741996531712	1652105619548061697	1652105573222039552	1652105556922978306	1652105477684097024	1652105435611111428	1652105350114426881	1652105256774381570	1652105243780341764	1652105189514510343	1652105002377256963	1652104907418370048	1652104893132406785	1652104750417035269	1652104733010669569	1652104572368822277	1652104471491629062	1652104463539118082	1652104346224427008	1652104332626522118	1652104325924093953	1652104223142625280	1652104148081422336	1652103937372069888	1652103896842608641	1652103887875088387	1652103876567351299	1652103715153928192	1652103664121569280	1652103593476882433	1652103502418542595	1652103445296365573	1652103273258655747	1652103042047549446	1652102971604213762	1652102956722921473	1652102937936642048	1652102930818891776	1652102928272965633	1652102833003540487	1652102813856481280	1652102672864927748	1652102665101246466	1652102362826420224	1652102274926141440	1652102267003195392	1652102211638263810	1652102111155351553	1652102090435571714	1652102042138050560	1652102031610376196	1652101857475477505	1652101755927142403	1652101729951928321	1652101725040328704	1652101714168692739	1652101712717520897	1652101684057833473	1652101645558218754	1652101464737603585	1652101451412299776	1652101180472844288	1652101144423038977	1652100993310441472	1652100979213447171	1652100923429142530	1652100858547523586	1652100743724163073	1652100717002252290	1652100520578826240	1652100498185498624	1652100460025720832	1652100313636126720
138,https://www.aosfatos.org/noticias/falso-preco-gas-de-cozinha-aumentou-84-porcento/,Preço do gás de cozinha deve subir até 84% em alguns estados,1652100211630637056	1652100179015749633	1652100114465406978	1652100062137163776	1652099912341897216	1652099647358345221	1652099486850723841	1652099390058659840	1652099367946297346	1652099337269174274	1652099282755895296	1652099159057465347	1652099157258010626	1652098824205131778	1652098782526423040	1652098750779645952	1652098714146689025	1652098694328483845	1652098646148620289	1652098433157591047	1652098338651529216	1652098332641075200	1652098137555709952	1652098133730394115	1652098012150218756	1652097921565827075	1652097856096927746	1652097815739334657	1652097510989504514	1652097479062503425	1652096903994064901	1652096802407997442	1652096713895600129	1652096661714288640	1652096645876654080	1652096529878900737	1652096430570438662	1652096403135508487	1652096400480522240	1652096345388244993	1652095998687080448	1652095961424965633	1652095918873690112	1652095855359401985	1652095802699907072	1652095660219420678	1652095532477689857	1652095456795668483	1652095444049174535	1652095443004968961	1652095372691423236	1652095038988472328	1652095006524489728	1652094891093000193	1652094876027166720	1652094765192577031	1652094738231701504	1652094664973987841	1652094647106252800	1652094462045171716	1652094431242211328	1652094372756725762	1652094172281688064	1652093718382407682	1652093672186343426	1652093640506744836	1652093568054353920	1652093415385964544	1652093412684824579	1652093319307042817	1652093316513644558	1652093307202281472	1652093302668247048	1652093267918331907	1652093256476311554	1652093189497470979	1652093110019604483	1652093093917630467	1652092873741828097	1652092830850994176	1652092814476337155	1652092695664377862	1652092406915899393	1652092306659463168	1652092129764671488	1652092121531273216	1652092052203610114	1652092008234663939	1652091942233157632	1652091926340878338	1652091920120782849	1652091905985880065	1652091884909608962	1652091884066545664	1652091856094724096	1652091804198600711	1652091701987516418	1652091591958437892	1652091591782277122
138,https://www.aosfatos.org/noticias/falso-preco-gas-de-cozinha-aumentou-84-porcento/,Preço do gás de cozinha deve subir até 84% em alguns estados,1652091559406448640	1652091521691164672	1652091514187571201	1652091354778947587	1652091334600142849	1652091278098661377	1652091017498177538	1652090957251112964	1652090950921928707	1652090885058732039	1652090827349323776	1652090794541547520	1652090703038619650	1652090645987700736	1652090514441732101	1652090467163488258	1652090339824484358	1652090290168102913	1652090267137110016	1652090264008179713	1652090180205944836	1652089918385016834	1652089793034035201	1652089767096401920	1652089501320110080	1652089478737977347	1652089403664154631	1652089213578297346	1652089189117067270	1652089036406767616	1652088929091301376	1652088761570738176	1652088639088738306	1652088622663835650	1652088497010868224	1652088203543822340	1652088199940898822	1652088120131633153	1652088013986430979	1652088007837511683	1652087999553761283	1652087884634107908	1652087856620355585	1652087709123371015	1652087698411192320	1652087652441640962	1652087482639433729	1652087464100614146	1652087397268566019	1652087273330991104	1652087262237130752	1652087259607318530	1652087000516771844	1652086923517734913	1652086747818254347	1652086599113486336	1652086598622666753	1652086562589401089	1652086500052402176	1652086293503811586	1652085956856487936	1652085921901076480	1652085898673102849	1652085849360588801	1652085757991874560	1652085690237108224	1652085662005313538	1652085506807681024	1652085420405161986	1652085105362448384	1652084826126655489	1652084755129565185	1652084711135510530	1652084573356937218	1652084484236361729	1652084211258466307	1652084199111761923	1652084140609617920	1652084069860089857	1652084055100235776	1652083913844572160	1652083744147226626	1652083657534853121	1652083599435350016	1652083543458082816	1652083503884845060	1652083496863539201	1652083349165408256	1652083227866038272	1652082905370226688	1652082838785622016	1652082806112108546	1652082793667612674	1652082730044125184	1652082583050637313	1652082568949297153	1652082563790372865	1652082440930840578	1652082308571176965	1652082298739740673
138,https://www.aosfatos.org/noticias/falso-preco-gas-de-cozinha-aumentou-84-porcento/,Preço do gás de cozinha deve subir até 84% em alguns estados,1652082275180265472	1652082174068248578	1652081923013984256	1652081805074345984	1652081725797810177	1652081721108578309	1652081700703174657	1652081228474974209	1652081165262520322	1652081124586184705	1652081123193749506	1652081013655326726	1652080873909506048	1652080705814372352	1652080625942249473	1652080439459282945	1652080299143221249	1652080254532440065	1652080158449254402	1652080111808651269	1652080075611820032	1652079990895247360	1652079972201164800	1652079902584107010	1652079837698306048	1652079809076383746	1652079763802955778	1652079742500085760	1652079612225101824	1652079541127348225	1652079384017219586	1652079198184390659	1652079192777936898	1652079116630253568	1652078752124239873	1652078713582788609	1652078622532943872	1652078576269754369	1652078556019666944	1652078459223437312	1652078362083434499	1652078346182721543	1652078267254333440	1652078134651387905	1652078060676472832	1652077853641457665	1652077813816520706	1652077763224907777	1652077732925169666	1652077669293465606	1652077532907204608	1652077419992367111	1652077403550756871	1652077341755973633	1652077335628206081	1652077293185953793	1652077250349617160	1652077014361206787	1652076966575480833	1652076809654005761	1652076670298234882	1652076606150639618	1652076570012467200	1652076529797480450	1652076421211103233	1652076414202527745	1652076242970062850	1652076225857306624	1652076211877601281	1652076053639098371	1652075996936273922	1652075880284409857	1652075874760417281	1652075764538384384	1652075662537048065	1652075619801235456	1652075512431366145	1652075483952029697	1652075443376226304	1652075398136487936	1652075315655483398	1652075283606913025	1652075279437684742	1652075095622393857	1652075083010023424	1652074951153790976	1652074945868972032	1652074869880659970	1652074823152017408	1652074772358918149	1652074575742525441	1652074365456904193	1652074257608761347	1652074208652918792	1652074034010390530	1652073839851888640	1652073833791209473	1652073782645866496	1652073773904928768	1652073649992613888
138,https://www.aosfatos.org/noticias/falso-preco-gas-de-cozinha-aumentou-84-porcento/,Preço do gás de cozinha deve subir até 84% em alguns estados,1652073588940234754	1652073577296928769	1652073545751576577	1652073395629047809	1652073332638904322	1652073315689701378	1652073283313889280	1652073239986810883	1652073227059863552	1652073132604153856	1652073035313053698	1652073009186832385	1652072768689647617	1652072520021835776	1652072487327285248	1652072369475796993	1652072230149410820	1652072084997132288	1652071991266930691	1652071773209239553	1652071764267081729	1652071708914769921	1652071671056965632	1652071634654691332	1652071586072018946	1652071477892505600	1652071320526438401	1652071313748443136	1652071126170759168	1652071039084494849	1652070963209551877	1652070870741811203	1652070867910770688	1652070712574722051	1652070630110445569	1652070438258765827	1652070325062860800	1652070209438490624	1652070165196972033	1652070006887264258	1652069934120173568
139,https://www.aosfatos.org/noticias/video-antigo-motociata-bolsonaro-natal/,Motociata de Bolsonaro em Ribeirão Preto SP em 2023,1652146090223730689
140,https://www.aosfatos.org/noticias/janones-bolsonaro-eua-fraude-cartao-vacinacao/,"Após a justiça dos Estados Unidos indicar que Bolsonaro deve pegar 10 anos de cadeia no país e o FBI começar a investigar o caso, Bolsonaro ACABA DE CONCEDER a senha do seu aparelho de celular aos policiais!",1662466404337983489	1661373753249390593	1659576380063993862	1658877522551996416	1657149776058544130	1657128847404302339	1657128422164889609	1657120939765641217	1657116620785963017	1656449456894533635	1656083643683467265	1656014451928178695	1656013957675589643	1655703116707184641	1655697275090337792	1655594980524580865	1655524906711281667	1655242701393076226	1655172556515688451	1655032022190944257	1654982760971268096	1654904384461873155	1654634972228075520	1654527870289444869	1654487314645635072	1654308808091480067	1654304022008942593	1654286009847119874	1654263379542913024	1654247040543490050	1654225069965557761	1654223529229836290	1654212163270000652	1654204427098570758	1654196618135064583	1654196378149572633	1654195324703985694	1654194023362449416	1654193745775017986	1654189249393045506	1654188397865385984	1654182294633041927	1654179919050489888	1654179866583941146	1654169583631097861	1654169191081967639	1654166633441525770	1654165639072710680	1654161412724252672	1654152340637638656	1654138407696596994	1654137304406007809	1654128635199234048	1654125409301319681	1654123695521300486	1654122582474620931	1654121738052177929	1654121034944249857	1654120771864911874	1654114896613605379	1654111556320350211	1654111307358928897	1654110993990012929	1654110687981862915	1654109217295417351	1654105868923813894	1654105347827683329	1654105343465607168	1654104567611621378	1654104351445532672	1654102452579213322	1654102036357738502	1654101194892095488	1654100104247115778	1654099343165587461	1654099235032236041	1654097755038445568	1654096912604180482	1654096617681584128	1654093766968635395	1654093284812152832	1654091275027529730	1654091057976471552	1654089157520551937	1654089003665174531	1654086760018657282	1654085763053617152	1654083497013792768	1654082304786984960	1654082218589921283	1654081344522055682	1654080713514164225	1654080321137041411	1654078684989464578	1654077596785598467	1654075243541954566	1654075119961006080	1654075095084613635	1654072857108807680
140,https://www.aosfatos.org/noticias/janones-bolsonaro-eua-fraude-cartao-vacinacao/,"Após a justiça dos Estados Unidos indicar que Bolsonaro deve pegar 10 anos de cadeia no país e o FBI começar a investigar o caso, Bolsonaro ACABA DE CONCEDER a senha do seu aparelho de celular aos policiais!",1654072478233231363	1654071655830810624	1654069951374716928	1654067954508615680	1654067270815973377	1654064840732803072	1654064702140317696	1654063383807774722	1654063286940229633	1654063272427962368	1654063120153821187	1654061132846333954	1654060723369066500	1654058675386953729	1654058380758007809	1654057353866534912	1654055197184872448	1654047766035812353	1654041730306519040	1654038628878753792	1654037317298921473	1654037296520347648	1654035169978744837	1654034150154813441	1654029850569768961	1654021790237184000	1654018904837038081	1654013833633996801	1654012342332452865	1654010012283420673	1654004448203616259	1654001669410025472	1653997373444485122	1653996297907568640	1653996209843978241	1653996067589898240	1653995608376573958	1653993521022369792	1653992090492182530	1653991972946804738	1653990546870874113	1653990529087033345	1653984668864200705	1653981488294109186	1653980034825060354	1653978745269547009	1653975584228143105	1653974857715941380	1653974728300789760	1653971487001387010	1653970038204899330	1653969496690835458	1653967544875732992	1653965417310765057	1653964597810872322	1653964482320781312	1653961929394626562	1653960831170641920	1653959998387412993	1653959906892849155	1653959661614235649	1653959256972959744	1653958879502389249	1653958289690902535	1653957835435253760	1653956937371852800	1653955494376030208	1653954573512441856	1653950553292931072	1653949835332993025	1653949485351948289	1653949271094206465	1653948459815260161	1653946854311178241	1653946352932356096	1653943219825025032	1653943081446653954	1653942894225489920	1653941649863503872	1653940592647323648	1653939861529698304	1653939100125102080	1653938981698957317	1653938410107617281	1653938384874659845	1653937762972704768	1653937480637333504	1653937234431582208	1653935533079293953	1653934224116785153	1653933823128743941	1653933816371716096	1653933793781207042	1653932943876710400	1653932287577161729	1653931321830387718	1653930962219089920	1653930701996056576	1653930643334606848	1653930402979913729
140,https://www.aosfatos.org/noticias/janones-bolsonaro-eua-fraude-cartao-vacinacao/,"Após a justiça dos Estados Unidos indicar que Bolsonaro deve pegar 10 anos de cadeia no país e o FBI começar a investigar o caso, Bolsonaro ACABA DE CONCEDER a senha do seu aparelho de celular aos policiais!",1653930198201507842	1653929679449907203	1653929433072381952	1653929214544846852	1653928668811370496	1653927702762512385	1653927415637311495	1653926961486389248	1653926702425206785	1653926449462517761	1653925032471539717	1653924874241409026	1653924738660532224	1653924708230873088	1653924428416446464	1653924388146741249	1653923742123192320	1653923691485339649	1653923157890199552	1653923047743578120	1653921495545004034	1653921256641552386	1653921204313489408	1653921154707464194	1653920633967845377	1653919734994223104	1653919558640467968	1653917376138682369	1653915667282657280	1653914816367476736	1653914634770939904	1653914408102379520	1653913859525160960	1653913385879175171	1653912852678189057	1653910374217818112	1653910049431990272	1653909936185720834	1653908764301328384	1653908659989098496	1653908441793011713	1653907712206422016	1653906040990081025	1653905925646741504	1653905333008449538	1653904690784993287	1653904526032642050	1653904330322333696	1653903997466554370	1653903908857688066	1653902985603284992	1653902610494095361	1653902225263976448	1653900939890245632	1653900439895834624	1653900165630029836	1653900122701414403	1653900074542411776	1653899913925730323	1653899821072171011	1653899729699258368	1653899384575107072	1653898831937847296	1653898774341615616	1653898609543479296	1653898077051207681	1653896693241335830	1653896519815249920	1653896511711850496	1653896278869254144	1653896214390226947	1653895603267485697	1653895360597696514	1653895062168772608	1653894907306688514	1653894537104826368	1653894361883484160	1653894327616131073	1653893981837639680	1653893404483375105	1653892975905193984	1653892228157145088	1653891941791068160	1653891050317000705	1653890825544257539	1653890794917445633	1653890297149923330	1653890293983334404	1653889333470846979	1653887595502350338	1653886764786827264	1653886484632485889	1653886155333443584	1653885584308330497	1653884859100667908	1653884616858583040	1653883748813873153	1653883429723729924	1653882838217904130	1653882802968862720
